anio;jurisdiccion;empresa
06/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F."
06/2018;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C."
06/2018;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I."
06/2018;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L."
06/2018;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A."
06/2018;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A."
06/2018;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA"
06/2018;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA"
06/2018;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I."
05/2018;NACIONAL;"17 DE AGOSTO S.A.
"
05/2018;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.
"
05/2018;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.
"
05/2018;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR
"
05/2018;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.
"
05/2018;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA
"
05/2018;NACIONAL;"BUS DEL OESTE S.A.
"
05/2018;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES
"
05/2018;NACIONAL;"COLECTIVEROS UNIDOS S.A.
"
05/2018;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI
"
05/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR
"
05/2018;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA
"
05/2018;NACIONAL;"EL NUEVO HALCON S.A.
"
05/2018;NACIONAL;"EL PUENTE S.A.T.
"
05/2018;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.
"
05/2018;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L.
"
05/2018;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.
"
05/2018;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.
"
05/2018;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A.
"
05/2018;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A
"
05/2018;NACIONAL;"EMPRESA DE TRANSPORTES 104 S.R.L.
"
05/2018;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.
"
05/2018;NACIONAL;"EMPRESA LINEA 216 S.A.T.
"
05/2018;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.
"
05/2018;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.
"
05/2018;NACIONAL;"EXPRESO LOMAS S.A.
"
05/2018;NACIONAL;"EXPRESO QUILMES S.A.
"
05/2018;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.
"
05/2018;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.
"
05/2018;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.
"
05/2018;NACIONAL;"GRUPO LINEA 179 S.A.
"
05/2018;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.
"
05/2018;NACIONAL;"LA CABAÑA S.A.
"
05/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.
"
05/2018;NACIONAL;"LA NUEVA METROPOL S.A.
"
05/2018;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS
"
05/2018;NACIONAL;"LINEA 10 S.A.
"
05/2018;NACIONAL;"LINEA 17 S.A.
"
05/2018;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE
"
05/2018;NACIONAL;"LINEA 22 S.A.
"
05/2018;NACIONAL;"LINEA 71 S.A.
"
05/2018;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.
"
05/2018;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.
"
05/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.
"
05/2018;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR
"
05/2018;NACIONAL;"MAYO S.A.T.A.
"
05/2018;NACIONAL;"MICRO OMNIBUS NORTE S.A.
"
05/2018;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.
"
05/2018;NACIONAL;"MICRO OMNIBUS SUR S.A.C.
"
05/2018;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.
"
05/2018;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I
"
05/2018;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.
"
05/2018;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.
"
05/2018;NACIONAL;"NUDO S.A.
"
05/2018;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.
"
05/2018;NACIONAL;"ROCARAZA S.A.
"
05/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES
"
05/2018;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE
"
05/2018;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE
"
05/2018;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.
"
05/2018;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.
"
05/2018;NACIONAL;"TRANSP. SGTO. CABRAL
"
05/2018;NACIONAL;"TRANSPORTE ESCALADA S.A.T.
"
05/2018;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.
"
05/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.
"
05/2018;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.
"
05/2018;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A."
05/2018;NACIONAL;"TRANSPORTES 270 S.A.
"
05/2018;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.
"
05/2018;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.
"
05/2018;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.
"
05/2018;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.
"
05/2018;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.
"
05/2018;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.
"
05/2018;NACIONAL;"TRANSPORTES DEL TEJAR S.A.
"
05/2018;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.
"
05/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.
"
05/2018;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.
"
05/2018;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.
"
05/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.
"
05/2018;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.
"
05/2018;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.
"
05/2018;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.
"
05/2018;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.
"
05/2018;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.
"
05/2018;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA
"
05/2018;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA
"
05/2018;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.
"
04/2018;NACIONAL;"17 DE AGOSTO S.A.
"
04/2018;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.
"
04/2018;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.
"
04/2018;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR
"
04/2018;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.
"
04/2018;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA
"
04/2018;NACIONAL;"BUS DEL OESTE S.A.
"
04/2018;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES
"
04/2018;NACIONAL;"COLECTIVEROS UNIDOS S.A.
"
04/2018;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI
"
04/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR
"
04/2018;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA
"
04/2018;NACIONAL;"EL NUEVO HALCON S.A.
"
04/2018;NACIONAL;"EL PUENTE S.A.T.
"
04/2018;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.
"
04/2018;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L.
"
04/2018;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.
"
04/2018;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.
"
04/2018;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A.
"
04/2018;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A
"
04/2018;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.
"
04/2018;NACIONAL;"EMPRESA LINEA 216 S.A.T.
"
04/2018;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.
"
04/2018;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.
"
04/2018;NACIONAL;"EXPRESO LOMAS S.A.
"
04/2018;NACIONAL;"EXPRESO QUILMES S.A.
"
04/2018;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.
"
04/2018;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.
"
04/2018;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.
"
04/2018;NACIONAL;"GRUPO LINEA 179 S.A.
"
04/2018;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.
"
04/2018;NACIONAL;"LA CABAÑA S.A.
"
04/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.
"
04/2018;NACIONAL;"LA NUEVA METROPOL S.A.
"
04/2018;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS
"
04/2018;NACIONAL;"LINEA 10 S.A.
"
04/2018;NACIONAL;"LINEA 17 S.A.
"
04/2018;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE
"
04/2018;NACIONAL;"LINEA 22 S.A.
"
04/2018;NACIONAL;"LINEA 71 S.A.
"
04/2018;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.
"
04/2018;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.
"
04/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.
"
04/2018;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR
"
04/2018;NACIONAL;"MAYO S.A.T.A.
"
04/2018;NACIONAL;"MICRO OMNIBUS NORTE S.A.
"
04/2018;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.
"
04/2018;NACIONAL;"MICRO OMNIBUS SUR S.A.C.
"
04/2018;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.
"
04/2018;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I
"
04/2018;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.
"
04/2018;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.
"
04/2018;NACIONAL;"NUDO S.A.
"
04/2018;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.
"
04/2018;NACIONAL;"ROCARAZA S.A.
"
04/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES
"
04/2018;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE
"
04/2018;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE
"
04/2018;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.
"
04/2018;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.
"
04/2018;NACIONAL;"TRANSP. SGTO. CABRAL
"
04/2018;NACIONAL;"TRANSPORTE ESCALADA S.A.T.
"
04/2018;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.
"
04/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.
"
04/2018;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.
"
04/2018;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A."
04/2018;NACIONAL;"TRANSPORTES 270 S.A.
"
04/2018;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.
"
04/2018;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.
"
04/2018;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.
"
04/2018;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.
"
04/2018;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.
"
04/2018;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.
"
04/2018;NACIONAL;"TRANSPORTES DEL TEJAR S.A.
"
04/2018;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.
"
04/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.
"
04/2018;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.
"
04/2018;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.
"
04/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.
"
04/2018;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.
"
04/2018;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.
"
04/2018;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.
"
04/2018;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.
"
04/2018;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.
"
04/2018;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA
"
04/2018;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA
"
04/2018;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.
"
03/2018;NACIONAL;"17 DE AGOSTO S.A.
"
03/2018;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.
"
03/2018;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.
"
03/2018;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR
"
03/2018;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.
"
03/2018;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA
"
03/2018;NACIONAL;"BUS DEL OESTE S.A.
"
03/2018;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES
"
03/2018;NACIONAL;"COLECTIVEROS UNIDOS S.A.
"
03/2018;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI
"
03/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR
"
03/2018;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA
"
03/2018;NACIONAL;"EL NUEVO HALCON S.A.
"
03/2018;NACIONAL;"EL PUENTE S.A.T.
"
03/2018;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.
"
03/2018;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L.
"
03/2018;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.
"
03/2018;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.
"
03/2018;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A.
"
03/2018;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A
"
03/2018;NACIONAL;"EMPRESA DE TRANSPORTES 104 S.R.L.
"
03/2018;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.
"
03/2018;NACIONAL;"EMPRESA LINEA 216 S.A.T.
"
03/2018;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.
"
03/2018;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.
"
03/2018;NACIONAL;"EXPRESO LOMAS S.A.
"
03/2018;NACIONAL;"EXPRESO QUILMES S.A.
"
03/2018;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.
"
03/2018;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.
"
03/2018;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.
"
03/2018;NACIONAL;"GRUPO LINEA 179 S.A.
"
03/2018;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.
"
03/2018;NACIONAL;"LA CABAÑA S.A.
"
03/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.
"
03/2018;NACIONAL;"LA NUEVA METROPOL S.A.
"
03/2018;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS
"
03/2018;NACIONAL;"LINEA 10 S.A.
"
03/2018;NACIONAL;"LINEA 17 S.A.
"
03/2018;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE
"
03/2018;NACIONAL;"LINEA 22 S.A.
"
03/2018;NACIONAL;"LINEA 71 S.A.
"
03/2018;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.
"
03/2018;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.
"
03/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.
"
03/2018;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR
"
03/2018;NACIONAL;"MAYO S.A.T.A.
"
03/2018;NACIONAL;"MICRO OMNIBUS NORTE S.A.
"
03/2018;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.
"
03/2018;NACIONAL;"MICRO OMNIBUS SUR S.A.C.
"
03/2018;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.
"
03/2018;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I
"
03/2018;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.
"
03/2018;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.
"
03/2018;NACIONAL;"NUDO S.A.
"
03/2018;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.
"
03/2018;NACIONAL;"ROCARAZA S.A.
"
03/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES
"
03/2018;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE
"
03/2018;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE
"
03/2018;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.
"
03/2018;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.
"
03/2018;NACIONAL;"TRANSP. SGTO. CABRAL
"
03/2018;NACIONAL;"TRANSPORTE ESCALADA S.A.T.
"
03/2018;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.
"
03/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.
"
03/2018;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.
"
03/2018;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A."
03/2018;NACIONAL;"TRANSPORTES 270 S.A.
"
03/2018;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.
"
03/2018;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.
"
03/2018;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.
"
03/2018;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.
"
03/2018;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.
"
03/2018;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.
"
03/2018;NACIONAL;"TRANSPORTES DEL TEJAR S.A.
"
03/2018;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.
"
03/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.
"
03/2018;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.
"
03/2018;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.
"
03/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.
"
03/2018;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.
"
03/2018;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.
"
03/2018;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.
"
03/2018;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.
"
03/2018;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.
"
03/2018;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA
"
03/2018;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA
"
03/2018;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.
"
02/2018;NACIONAL;"17 DE AGOSTO S.A.
"
02/2018;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.
"
02/2018;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.
"
02/2018;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR
"
02/2018;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.
"
02/2018;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA
"
02/2018;NACIONAL;"BUS DEL OESTE S.A.
"
02/2018;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES
"
02/2018;NACIONAL;"COLECTIVEROS UNIDOS S.A.
"
02/2018;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI
"
02/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR
"
02/2018;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA
"
02/2018;NACIONAL;"EL NUEVO HALCON S.A.
"
02/2018;NACIONAL;"EL PUENTE S.A.T.
"
02/2018;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.
"
02/2018;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L.
"
02/2018;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.
"
02/2018;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.
"
02/2018;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A.
"
02/2018;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A
"
02/2018;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.
"
02/2018;NACIONAL;"EMPRESA LINEA 216 S.A.T.
"
02/2018;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.
"
02/2018;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.
"
02/2018;NACIONAL;"EXPRESO LOMAS S.A.
"
02/2018;NACIONAL;"EXPRESO QUILMES S.A.
"
02/2018;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.
"
02/2018;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.
"
02/2018;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.
"
02/2018;NACIONAL;"GRUPO LINEA 179 S.A.
"
02/2018;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.
"
02/2018;NACIONAL;"LA CABAÑA S.A.
"
02/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.
"
02/2018;NACIONAL;"LA NUEVA METROPOL S.A.
"
02/2018;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS
"
02/2018;NACIONAL;"LINEA 10 S.A.
"
02/2018;NACIONAL;"LINEA 17 S.A.
"
02/2018;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE
"
02/2018;NACIONAL;"LINEA 22 S.A.
"
02/2018;NACIONAL;"LINEA 71 S.A.
"
02/2018;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.
"
02/2018;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.
"
02/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.
"
02/2018;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR
"
02/2018;NACIONAL;"MAYO S.A.T.A.
"
02/2018;NACIONAL;"MICRO OMNIBUS NORTE S.A.
"
02/2018;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.
"
02/2018;NACIONAL;"MICRO OMNIBUS SUR S.A.C.
"
02/2018;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.
"
02/2018;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I
"
02/2018;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.
"
02/2018;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.
"
02/2018;NACIONAL;"NUDO S.A.
"
02/2018;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.
"
02/2018;NACIONAL;"ROCARAZA S.A.
"
02/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES
"
02/2018;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE
"
02/2018;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE
"
02/2018;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.
"
02/2018;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.
"
02/2018;NACIONAL;"TRANSP. SGTO. CABRAL
"
02/2018;NACIONAL;"TRANSPORTE ESCALADA S.A.T.
"
02/2018;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.
"
02/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.
"
02/2018;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.
"
02/2018;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A."
02/2018;NACIONAL;"TRANSPORTES 270 S.A.
"
02/2018;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.
"
02/2018;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.
"
02/2018;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.
"
02/2018;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.
"
02/2018;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.
"
02/2018;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.
"
02/2018;NACIONAL;"TRANSPORTES DEL TEJAR S.A.
"
02/2018;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.
"
02/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.
"
02/2018;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.
"
02/2018;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.
"
02/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.
"
02/2018;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.
"
02/2018;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.
"
02/2018;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.
"
02/2018;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.
"
02/2018;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.
"
